name,pref,city,district,latitude,longitude,relation_point_default
清田小学校,北海道,清田区,清田一条４丁目,43.00131247047925,141.4403016091962,77857.3215679182
新入小学校,福岡県,直方市,大字上新入,33.753529,130.709697,27373.4766061055
清田南小学校,北海道,清田区,清田四条３丁目,42.996801145098566,141.4304174745424,65612.2521237987
中泉小学校,福岡県,直方市,大字中泉,33.71860826019039,130.74014214777608,22007.105445304
清田緑小学校,北海道,清田区,清田七条３丁目,42.98792805924168,141.434393,56224.4791185513
直方西小学校,福岡県,直方市,大字山部,33.741281,130.721169,25975.4344581071
美しが丘小学校,北海道,清田区,美しが丘二条５丁目,42.98379629071276,141.4544729830282,61697.6433615815
直方東小学校,福岡県,直方市,大字頓野,33.748419,130.747194,28056.7386226837
美しが丘緑小学校,北海道,清田区,美しが丘四条５丁目,42.97811243292002,141.45244244882244,46968.141220329
直方南小学校,福岡県,直方市,新町３丁目,33.736087,130.725475,28011.3558966386
平岡公園小学校,北海道,清田区,平岡公園東５丁目,43.004485196764,141.47428149151412,63836.879545654
直方北小学校,福岡県,直方市,日吉町,33.752252,130.728112,34020.816800765
平岡小学校,北海道,清田区,平岡九条２丁目,43.01526189843283,141.45883243349545,79161.5822102921
福地小学校,福岡県,直方市,大字上境,33.729116,130.761471,20358.930159646
平岡中央小学校,北海道,清田区,平岡五条３丁目,43.00609528635365,141.45703516037378,72353.0684896647
平岡南小学校,北海道,清田区,平岡二条６丁目,42.992683921450286,141.456813784897,69413.3411246062
北野小学校,北海道,清田区,北野三条２丁目,43.015122,141.43325,83318.4455396309
北野台小学校,北海道,清田区,北野四条５丁目,43.011936342275604,141.44718006130813,84210.4013720112
北野平小学校,北海道,清田区,北野二条３丁目,43.009798072559086,141.4349984794765,83318.4455396309
有明小学校,北海道,清田区,里塚,42.950127,141.451172,19293.0663432164
伊岐須小学校,福岡県,飯塚市,伊岐須,33.654899,130.659757,30725.2182382197
頴田小学校,福岡県,飯塚市,勢田,33.684537,130.726253,19711.8752645968
楽市小学校,福岡県,飯塚市,楽市,33.615154,130.678924,27724.1184096277
菰田小学校,福岡県,飯塚市,菰田東２丁目,33.631237,130.692867,33757.1413663228
幸袋小学校,福岡県,飯塚市,中,33.66576,130.681255,31367.9120270876
高田小学校,福岡県,飯塚市,津原,33.606571,130.640095,19177.1920967702
若菜小学校,福岡県,飯塚市,小正,33.627236,130.666675,34615.8969311759
潤野小学校,福岡県,飯塚市,潤野,33.629458,130.655759,31041.4323723962
庄内小学校,福岡県,飯塚市,有安,33.639486,130.734059,22915.4375321806
上穂波小学校,福岡県,飯塚市,筑穂元吉,33.570441,130.642377,17234.259599905
あさひ小学校,北海道,函館市,大森町,41.766652,140.732238,23862.3943265427
大分小学校,福岡県,飯塚市,大分,33.588684,130.623041,17290.7749969252
えさん小学校,北海道,函館市,中浜町,41.757674612885054,141.0776246316267,1427.34665881464
内野小学校,福岡県,飯塚市,内野,33.539133,130.638652,12995.6767949826
旭岡小学校,北海道,函館市,西旭岡町１丁目,41.796513,140.82423,16207.8631256504
八木山小学校,福岡県,飯塚市,八木山,33.630123,130.612569,16439.9921008112
臼尻小学校,北海道,函館市,豊崎町,41.931332,140.941477,1658.57113026841
飯塚小学校,福岡県,飯塚市,本町,33.638292,130.681589,38260.5219216881
亀田小学校,北海道,函館市,富岡町１丁目,41.801454,140.742735,57361.0902651274
飯塚東小学校,福岡県,飯塚市,下三緒,33.632181,130.707033,31973.6133685498
亀尾小学校,北海道,函館市,亀尾町,41.794237,140.85717,5282.37651506864
平恒小学校,福岡県,飯塚市,楽市,33.611193,130.684561,27724.1184096277
桔梗小学校,北海道,函館市,桔梗１丁目,41.831207,140.728266,35311.5099574241
片島小学校,福岡県,飯塚市,片島３丁目,33.648153,130.681172,40218.9902017994
金堀小学校,北海道,函館市,金堀町,41.777207,140.756069,41001.2553096807
椋本小学校,福岡県,飯塚市,太郎丸,33.60821,130.665537,23076.2504351275
駒場小学校,北海道,函館市,乃木町,41.782957,140.768179,41575.4304655401
目尾小学校,福岡県,飯塚市,吉北,33.674981,130.704421,24826.7592200736
戸井西小学校,北海道,函館市,小安町,41.741021,140.925945,1796.28557909151
立岩小学校,福岡県,飯塚市,立岩,33.651381,130.694128,34765.5592674867
港小学校,北海道,函館市,港町１丁目,41.804314,140.724264,33092.3002040155
蓮台寺小学校,福岡県,飯塚市,大日寺,33.644872,130.637289,20020.2589773108
高丘小学校,北海道,函館市,高丘町,41.787736,140.803011,25602.6640258921
鯰田小学校,福岡県,飯塚市,佐與,33.669204,130.705866,24826.7592200736
高盛小学校,北海道,函館市,高盛町,41.773874,140.744514,32958.8663541855
昭和小学校,北海道,函館市,昭和１丁目,41.812952,140.743068,54190.004665835
上湯川小学校,北海道,函館市,上湯川町,41.783737,140.816093,18426.2544215308
深堀小学校,北海道,函館市,深堀町,41.788707,140.779762,47509.9584612763
神山小学校,北海道,函館市,神山町,41.820369,140.763789,39981.4042722619
青柳小学校,北海道,函館市,青柳町,41.757791,140.718239,17085.9465361193
石崎小学校,北海道,函館市,石崎町,41.75638,140.877115,3014.33378496422
赤川小学校,北海道,函館市,赤川町,41.835701,140.765288,19626.3183950797
千代ヶ岱小学校,北海道,函館市,千代台町,41.782567,140.749097,42189.219332684
千代田小学校,北海道,函館市,梁川町,41.792261,140.748374,54675.6698864915
大船小学校,北海道,函館市,大船町,41.958153,140.927805,1391.72044158666
鍛神小学校,北海道,函館市,神山２丁目,41.811342,140.765372,48656.7529901937
中の沢小学校,北海道,函館市,桔梗５丁目,41.849565,140.733245,25767.6076025002
中央小学校,北海道,函館市,神山１丁目,41.81587,140.7604,58121.3555727959
中島小学校,北海道,函館市,中島町,41.784456,140.743625,52231.2849886534
中部小学校,北海道,函館市,新川町,41.777984,140.736709,36408.2160914056
東山小学校,北海道,函館市,東山２丁目,41.805538,140.773817,55243.2740218898
東小学校,北海道,函館市,銭亀町,41.761074,140.836591,7044.09058961571
湯川小学校,北海道,函館市,湯川町３丁目,41.780014,140.796734,31883.5995519848
椴法華小学校,北海道,函館市,新八幡町,41.830396,141.143808,1063.19456375235
南本通小学校,北海道,函館市,本通３丁目,41.794928,140.773568,57053.8813139605
伊田小学校,福岡県,田川市,寿町,33.649625,130.81569,27140.2399764592
日吉が丘小学校,北海道,函館市,日吉町２丁目,41.794262,140.7879,38193.8128750236
弓削田小学校,福岡県,田川市,大字弓削田,33.637126,130.784888,23373.3188961948
日新小学校,北海道,函館市,泊町,41.719119125403665,140.9916385495328,1341.66028011569
金川小学校,福岡県,田川市,大字糒,33.664457,130.809885,24578.4383462897
柏野小学校,北海道,函館市,柳町,41.791372,140.759818,52563.4103309308
後藤寺小学校,福岡県,田川市,宮尾町,33.632266,130.797443,25220.5738264854
函館三育小学校,北海道,函館市,桔梗５丁目,41.850259,140.735931,21515.571598598
大浦小学校,福岡県,田川市,丸山町,33.62585,130.805276,27574.8888950191
八幡小学校,北海道,函館市,八幡町,41.793621,140.737569,54675.6698864915
大藪小学校,福岡県,田川市,大字伊田,33.645014,130.799498,28801.2705238272
北海道教育大学附属函館小学校,北海道,函館市,美原３丁目,41.821118,140.747234,50234.5508362904
猪位金小学校,福岡県,川崎町,大字田原,33.598742,130.793388,15272.0578983069
北昭和小学校,北海道,函館市,昭和３丁目,41.821396,140.731041,41843.4353339646
鎮西小学校,福岡県,田川市,白鳥町,33.638738,130.825135,22554.7016996278
北星小学校,北海道,函館市,大縄町,41.782983,140.733987,36408.2160914056
田川小学校,福岡県,田川市,栄町,33.640515,130.810136,29947.548872213
北日吉小学校,北海道,函館市,日吉町４丁目,41.800262,140.79276,32437.1820063945
北美原小学校,北海道,函館市,北美原１丁目,41.826146,140.749234,38547.0731235198
本通小学校,北海道,函館市,本通１丁目,41.798844,140.765345,57053.8813139605
磨光小学校,北海道,函館市,尾札部町,41.896095,140.995964,1794.6542278084
鱒川小学校,北海道,函館市,鱒川町,41.825566,140.851197,3869.74473852665
万年橋小学校,北海道,函館市,吉川町,41.795982,140.730792,43757.8158353538
弥生小学校,北海道,函館市,弥生町,41.76779,140.708684,15105.7042449759
蒲池小学校,福岡県,柳川市,大字金納,33.187359,130.416871,22260.3470104689
皿垣小学校,福岡県,柳川市,大字大和町栄,33.123911,130.422482,17778.4315278385
昭代第一小学校,福岡県,柳川市,大字田脇,33.171526,130.379152,22266.9944412106
昭代第二小学校,福岡県,柳川市,大字西浜武,33.166582,130.383569,22674.5216273182
城内小学校,福岡県,柳川市,大字本町,33.161278,130.405955,29362.0308342566
垂見小学校,福岡県,柳川市,大字三橋町白鳥,33.154985,130.442792,19939.3824536521
大和小学校,福岡県,柳川市,大字大和町栄,33.133198,130.419992,19335.7423724667
中山小学校,福岡県,みやま市,瀬高町上庄,33.169003,130.47028,19276.6692367049
中島小学校,福岡県,柳川市,大字大和町中島,33.122783,130.433174,17444.4490274947
東宮永小学校,福岡県,柳川市,大字下宮永町,33.143557,130.405595,23415.534742091
藤吉小学校,福岡県,柳川市,大字椿原町,33.164444,130.415206,27301.0460890159
二ツ河小学校,福岡県,柳川市,大字三橋町木元,33.175859,130.441864,20484.3828149047
豊原小学校,福岡県,柳川市,大字大和町豊原,33.146608,130.427999,20351.6433393796
矢ケ部小学校,福岡県,柳川市,大字三橋町柳河,33.173645,130.411007,27716.8856277929
矢留小学校,福岡県,柳川市,大字矢留本町,33.156722,130.393818,24566.9145145556
柳河小学校,福岡県,柳川市,大字恵美須町,33.168749,130.409038,27716.8856277929
有明小学校,福岡県,柳川市,大字大和町皿垣開,33.116924,130.419455,17778.4315278385
両開小学校,福岡県,柳川市,大字大浜町,33.129808,130.392929,15616.8337166464
六合小学校,福岡県,柳川市,大字大和町六合,33.135672,130.443818,19044.6168433889
岡山小学校,福岡県,八女市,鵜池,33.210386,130.528641,24947.5895071374
笠原小学校,福岡県,八女市,黒木町笠原,33.22289322720586,130.70490083962628,7176.4057610088
黒木小学校,福岡県,八女市,黒木町桑原,33.21306357386066,130.66451124575704,10010.5509979201
黒木西小学校,福岡県,八女市,黒木町本分,33.205836141571474,130.64958221839242,10484.1866955675
三河小学校,福岡県,八女市,酒井田,33.195222,130.557277,20127.6970019812
上妻小学校,福岡県,八女市,津江,33.215701,130.579207,21242.4431803588
星野小学校,福岡県,八女市,星野村,33.249487492362896,130.76462149151413,5908.97150738022
川崎小学校,福岡県,八女市,柳島,33.220998,130.614051,12334.9171648177
大淵小学校,福岡県,八女市,黒木町大淵,33.18041119538337,130.72101211603737,6035.5493448889
忠見小学校,福岡県,八女市,忠見,33.224469,130.593302,17235.5581709096
長峰小学校,福岡県,八女市,吉田,33.225996,130.560915,26295.3905926548
八幡小学校,福岡県,八女市,新庄,33.195027,130.539724,20456.7499752328
福島小学校,福岡県,八女市,本町,33.211914,130.559138,26040.4185532543
木屋小学校,福岡県,八女市,黒木町木屋,33.21063674114926,130.69823511603738,7689.62118954079
矢部小学校,福岡県,八女市,矢部村北矢部,33.149960623428235,130.81916411603737,4741.86254545346
上陽北ゼイ学園小学校,福岡県,八女市,上陽町北川内,33.238179723252784,130.64588185659807,10083.7204504238
立花小学校,福岡県,八女市,立花町原島,33.204166331483734,130.5903803344298,15732.4003081973
筑南小学校,福岡県,八女市,立花町北山,33.18094197746204,130.56299029009344,13082.4056159113
稲穂小学校,北海道,小樽市,花園２丁目,43.193947,140.994364,29414.1817935422
塩谷小学校,北海道,小樽市,塩谷２丁目,43.206861,140.927201,6980.90086305574
奥沢小学校,北海道,小樽市,奥沢２丁目,43.178171,141.001365,26983.8674074132
花園小学校,北海道,小樽市,花園４丁目,43.187947,140.995642,33298.9449790789
桂岡小学校,北海道,小樽市,桂岡町,43.136541,141.141019,12165.8654900074
幸小学校,北海道,小樽市,幸４丁目,43.220749,140.964392,15210.7912246427
高島小学校,北海道,小樽市,高島５丁目,43.225416,141.00025,12341.9910126329
最上小学校,北海道,小樽市,最上１丁目,43.18092,140.980116,21637.0104243825
桜小学校,北海道,小樽市,桜１丁目,43.174366,141.033168,21366.9821494932
手宮小学校,北海道,小樽市,末広町,43.213501,140.997668,23704.549913403
